"ID","ObjectNumber","Period","Culture","Term","NotType","AATID","AATCN"
"5601","B1975.3.74","18th century-19th century","British","British","Culture","300111159","AAT"
"5602","B1975.3.75","18th century-19th century","British","British","Culture","300111159","AAT"
"5603","B1975.3.76","18th century-19th century","British","British","Culture","300111159","AAT"
"5604","B1975.3.77","18th century","British","British","Culture","300111159","AAT"
"5605","B1975.3.78","19th century","British","British","Culture","300111159","AAT"
"5606","B1975.3.79","18th century-19th century","British","British","Culture","300111159","AAT"
"5532","B1975.3.8","18th century-19th century","British","British","Culture","300111159","AAT"
"5607","B1975.3.80","18th century-19th century","British","British","Culture","300111159","AAT"
"12540","B1975.3.809","18th century","British","British","Culture","300111159","AAT"
"5608","B1975.3.81","19th century","British","British","Culture","300111159","AAT"
"10176","B1975.3.810","18th century","British","British","Culture","300111159","AAT"
"10195","B1975.3.811","18th century","British","British","Culture","300111159","AAT"
"8710","B1975.3.812","18th century","British","British","Culture","300111159","AAT"
"8711","B1975.3.813","18th century","British","British","Culture","300111159","AAT"
"10196","B1975.3.814","18th century","British","British","Culture","300111159","AAT"
"9226","B1975.3.815","19th century","British","British","Culture","300111159","AAT"
"7688","B1975.3.816","18th century-19th century","British","British","Culture","300111159","AAT"
"7689","B1975.3.817","18th century","British","British","Culture","300111159","AAT"
"12548","B1975.3.818","18th century","British","British","Culture","300111159","AAT"
"7690","B1975.3.819","18th century","British","British","Culture","300111159","AAT"
"7691","B1975.3.820","18th century","British","British","Culture","300111159","AAT"
"7692","B1975.3.821","architectural subject","British","British","Culture","300111159","AAT"
"7730","B1975.3.822","19th century","British","British","Culture","300111159","AAT"
"7828","B1975.3.823","18th century","British","British","Culture","300111159","AAT"
"9273","B1975.3.824","19th century","British","British","Culture","300111159","AAT"
"9274","B1975.3.825","19th century","British","British","Culture","300111159","AAT"
"9275","B1975.3.826","18th century","British","British","Culture","300111159","AAT"
"9277","B1975.3.828","18th century-19th century","British","British","Culture","300111159","AAT"
"9278","B1975.3.829","18th century-19th century","British","British","Culture","300111159","AAT"
"9586","B1975.3.832","18th century","British","British","Culture","300111159","AAT"
"9576","B1975.3.834","19th century","British","British","Culture","300111159","AAT"
"9577","B1975.3.835","18th century-19th century","British","British","Culture","300111159","AAT"
"9722","B1975.3.836","19th century-20th century","British","British","Culture","300111159","AAT"
"9723","B1975.3.837","British","British","British","Culture","300111159","AAT"
"7617","B1975.3.838","18th century-19th century","British","British","Culture","300111159","AAT"
"7663","B1975.3.839","18th century","British","British","Culture","300111159","AAT"
"5979","B1975.3.840","18th century","British","British","Culture","300111159","AAT"
"10200","B1975.3.842","19th century","British","British","Culture","300111159","AAT"
"10304","B1975.3.843","19th century","British","British","Culture","300111159","AAT"
"10353","B1975.3.844","18th century-19th century","British","British","Culture","300111159","AAT"
"12254","B1975.3.845","18th century-19th century","British","British","Culture","300111159","AAT"
"10445","B1975.3.846","18th century-19th century","British","British","Culture","300111159","AAT"
"10446","B1975.3.847","19th century","British","British","Culture","300111159","AAT"
"10448","B1975.3.848","18th century-19th century","British","British","Culture","300111159","AAT"
"10449","B1975.3.849","18th century-19th century","British","British","Culture","300111159","AAT"
"10450","B1975.3.850","18th century-19th century","British","British","Culture","300111159","AAT"
"10451","B1975.3.851","18th century-19th century","British","British","Culture","300111159","AAT"
"10452","B1975.3.852","18th century-19th century","British","British","Culture","300111159","AAT"
"10453","B1975.3.853","18th century-19th century","British","British","Culture","300111159","AAT"
"5837","B1975.3.854","18th century","British","British","Culture","300111159","AAT"
"10600","B1975.3.858","18th century-19th century","British","British","Culture","300111159","AAT"
"9596","B1975.3.859","18th century-19th century","British","British","Culture","300111159","AAT"
"10736","B1975.3.860","20th century","British","British","Culture","300111159","AAT"
"10598","B1975.3.861","18th century-19th century","British","British","Culture","300111159","AAT"
"10945","B1975.3.862","19th century","British","British","Culture","300111159","AAT"
"10871","B1975.3.863","19th century","British","British","Culture","300111159","AAT"
"10944","B1975.3.864","19th century","British","British","Culture","300111159","AAT"
"10900","B1975.3.865","19th century","British","British","Culture","300111159","AAT"
"10899","B1975.3.866","19th century","British","British","Culture","300111159","AAT"
"10849","B1975.3.867","19th century","British","British","Culture","300111159","AAT"
"12255","B1975.3.869","18th century - 19th century","British","British","Culture","300111159","AAT"
"12256","B1975.3.870","18th century","British","British","Culture","300111159","AAT"
"12257","B1975.3.871","18th century-19th century","British","British","Culture","300111159","AAT"
"10697","B1975.3.872","19th century","British","British","Culture","300111159","AAT"
"10967","B1975.3.873","18th century-19th century","British","British","Culture","300111159","AAT"
"10978","B1975.3.874","19th century","British","British","Culture","300111159","AAT"
"11101","B1975.3.875","18th century","British","British","Culture","300111159","AAT"
"11139","B1975.3.876","18th century-19th century","British","British","Culture","300111159","AAT"
"11171","B1975.3.877","18th century-19th century","British","British","Culture","300111159","AAT"
"11255","B1975.3.878","19th century","British","British","Culture","300111159","AAT"
"11256","B1975.3.879","19th century","British","British","Culture","300111159","AAT"
"11309","B1975.3.880","19th century","British","British","Culture","300111159","AAT"
"11310","B1975.3.881","19th century","British","British","Culture","300111159","AAT"
"11316","B1975.3.882","19th century","British","British","Culture","300111159","AAT"
"11317","B1975.3.883","19th century","British","British","Culture","300111159","AAT"
"11318","B1975.3.884","18th century-19th century","British","British","Culture","300111159","AAT"
"11319","B1975.3.885","18th century-19th century","British","British","Culture","300111159","AAT"
"11320","B1975.3.886","18th century-19th century","British","British","Culture","300111159","AAT"
"11321","B1975.3.887","18th century-19th century","British","British","Culture","300111159","AAT"
"11322","B1975.3.888","18th century-19th century","British","British","Culture","300111159","AAT"
"5838","B1975.3.889","18th century","British","British","Culture","300111159","AAT"
"11330","B1975.3.890","19th century","British","British","Culture","300111159","AAT"
"12258","B1975.3.891","19th century","British","British","Culture","300111159","AAT"
"12259","B1975.3.892","19th century","British","British","Culture","300111159","AAT"
"12260","B1975.3.893","19th century","British","British","Culture","300111159","AAT"
"12261","B1975.3.894","19th century","British","British","Culture","300111159","AAT"
"11127","B1975.3.895","19th century","British","British","Culture","300111159","AAT"
"11339","B1975.3.896","18th century-19th century","British","British","Culture","300111159","AAT"
"11338","B1975.3.897","18th century-19th century","British","British","Culture","300111159","AAT"
"11295","B1975.3.898","19th century","British","British","Culture","300111159","AAT"
"11296","B1975.3.899","18th century-19th century","British","British","Culture","300111159","AAT"
"5533","B1975.3.9","18th century-19th century","British","British","Culture","300111159","AAT"
"12262","B1975.3.900","18th century-19th century","British","British","Culture","300111159","AAT"
"11365","B1975.3.901","18th century-19th century","British","British","Culture","300111159","AAT"
"11366","B1975.3.902","19th century","British","British","Culture","300111159","AAT"
"11367","B1975.3.903","19th century","British","British","Culture","300111159","AAT"
"11370","B1975.3.904","18th century-19th century","British","British","Culture","300111159","AAT"
"11374","B1975.3.906","18th century-19th century","British","British","Culture","300111159","AAT"
"11449","B1975.3.907","18th century-19th century","British","British","Culture","300111159","AAT"
"12263","B1975.3.908","18th century-19th century","British","British","Culture","300111159","AAT"
"11408","B1975.3.909","19th century","British","British","Culture","300111159","AAT"
"11409","B1975.3.910","19th century","British","British","Culture","300111159","AAT"
"11412","B1975.3.911","19th century","British","British","Culture","300111159","AAT"
"11414","B1975.3.912","19th century","British","British","Culture","300111159","AAT"
"11416","B1975.3.913","19th century","British","British","Culture","300111159","AAT"
"11418","B1975.3.914","19th century","British","British","Culture","300111159","AAT"
"5170","B1975.3.915","19th century","British","British","Culture","300111159","AAT"
"5579","B1975.3.916","19th century","British","British","Culture","300111159","AAT"
"11419","B1975.3.917","19th century","British","British","Culture","300111159","AAT"
"11420","B1975.3.918","19th century","British","British","Culture","300111159","AAT"
"11487","B1975.3.919","19th century","British","British","Culture","300111159","AAT"
"6430","B1975.3.92","","British","British","Culture","300111159","AAT"
"12264","B1975.3.920","19th century-20th century","British","British","Culture","300111159","AAT"
"12265","B1975.3.921","18th century-19th century","British","British","Culture","300111159","AAT"
"12266","B1975.3.922","18th century","British","British","Culture","300111159","AAT"
